word_id,word
13423,không tới ngưỡng
13424,chưa tới ngưỡng
13426,dính
13428,dính dấp
13430,dính dáng
13432,mắc míu
13433,bị thờ ơ
13434,bị bỏ mặc
13436,bị bỏ rơi
13437,bị bỏ quên
13438,bị lãng quên
13439,bị quên lãng
13440,không được chăm sóc
13442,tôn kính
13451,không thân thiện
13453,đeo giày
13455,đeo giầy
13458,đi giày dép
13459,đeo giày dép
13461,đeo giầy dép
13462,không rõ
13466,được quan sát
13470,nóng chảy
13472,nữ
13475,thuộc về phụ nữ
13476,phát âm rõ ràng
13479,ăn nói lưu loát
13485,yếu ớt
13493,phổ biến
13494,phổ thông
13496,phải
13498,nên
13499,có cha có mẹ
13501,bù nhìn
13503,hay phàn nàn
13507,hay càm ràm
13512,cấp bách
13513,cấp thiết
13514,gấp
13521,bền vững
13523,can đảm
13532,ban đêm
13534,hoạt động ban đêm
13535,quên
13536,nhớ kém
13544,có quy hoạch
13547,bất động
13548,không nhúc nhích
13551,năng lực
13560,một chiều
13579,nhẹ nhàng
13584,biết cảm nhận
13587,tinh thần
13590,dửng dưng
13602,xác định
13611,nghiêng
13620,ở nước ngoài
13625,nhỏ
13626,nho nhỏ
13640,không bị phá bỏ
13641,không bị phá vỡ
13643,có nhạc
13644,âm nhạc
13654,khó tính
13657,quá độ
13658,thái quá
13660,hữu ích
13663,phức
13665,đa hợp
13668,mơ hồ
13673,không rõ nghĩa
13681,buồn cười
13683,chung cuộc
13684,cuối
13685,chót
13689,sau chót
13692,xông xáo
13706,vật chất
13709,dồn dập
13712,đỉnh điểm
13714,bị vàng da
13715,bị bệnh vàng da
13716,mắc bệnh vàng da
13717,bị chứng vàng da
13718,mắc chứng vàng da
13720,khoang
13724,chưa cạn hết
13725,chưa kiệt
13731,dễ bị kích động
13732,khiêm tốn
13735,không kiêu ngạo
13736,lõi đời
13739,có nhánh
13743,chí tử
13749,ăn không
13762,trái phép tắc
13763,trái nguyên tắc
13764,sắp thấy
13766,sắp tới
13769,hình vòm
13774,phi phẫu
13776,lễ phục
13784,thuộc về tình dục
13785,nên làm
13800,hạ xuống
13802,được hạ thấp
13803,lưu tâm
13804,quan tâm
13809,không lành lặn
13810,nhẫn nại
13815,chệch
13821,chói sáng
13824,kị
13834,hay gớm
13835,hay ho gớm
13836,thô tục
13838,tục
13841,bó chặt
13850,hẹp
13854,sít sìn sịt
13859,hậu phẫu
13861,sau phẫu thuật
13867,ẩm thấp
13868,chưa được cày
13869,không cày
13873,vô chủ
13874,mất kiểm soát
13876,khử độc
13877,có tính khử độc
13881,phi tự nhiên
13891,ốm yếu
13892,danh nghĩa
13893,hữu danh vô thực
13894,truyền cảm
13895,diễn cảm
13896,phát ốm
13906,ngon lành
13913,ít ai lui tới
13914,ít người qua lại
13917,điên
13922,quy phạm
13925,dẻo
13932,còn gin
13935,nguyên chất
13940,bị ô nhiễm
13942,đầy bụi
13943,hát
13944,ca
13946,bi thảm
13957,đù đờ
13960,trì độn
13967,chính đáng
13976,tà ma
13978,rữa
13980,thối rữa
13981,mục rữa
13982,nhiều
13986,chai sạn
13992,phình
13994,phùng
14005,có thể phạm sai lầm
14006,có thể sai lầm
14012,vào mùa xuân
14015,cụ thể
14016,riêng biệt
14026,có thể
14028,khả năng
14029,khắc phục được
14038,lai
14040,truyền nhiệt
14041,dễ nổ
14045,mượt
14048,êm tai
14053,mù mờ
14054,khó hiểu
14061,không suy xét
14064,ngoằn nghoèo
14066,quanh co
14077,làm lúng túng
14078,làm nhục
14079,làm mất thể diện
14083,mới có sữa
14086,vừa cho sữa
14090,hóa trị I
14095,bùng nổ
14096,có tuyên thệ
14098,đã được tuyên thệ
14103,còn trinh
14105,bịt mắt
14106,bị che mắt
14116,chống máy bay
14119,tài trí
14121,hiểu biết rộng
14123,không cởi mở
14124,không thân thiện
14126,rành mạch
14132,bị loại
14133,bị loại trừ
14134,bị loại ra
14135,bị trừ ra
14139,có họ
14140,có họ hàng
14145,kín đáo
14150,mở cửa
14159,có chủ tâm
14161,thấm thía
14162,kiên định
14165,ương bướng
14169,căng
14172,thuộc cơ thể
14175,lâu năm
14176,chín
14177,già hạn
14178,an toàn
14179,vững chắc
14180,vững vàng
14184,ngăn
14185,phòng
14188,phòng ngừa
14194,đen trắng rõ rệt
14195,tương phản đen trắng
14196,phân biệt rõ giữa đen và trắng
14202,đồng quan điểm
14209,cỡ
14212,cố ý
14214,cố tình
14224,nổi trội
14226,hậu chiến
14228,dễ đọc
14230,rành mạch
14240,choáng váng
14242,nhiều đá
14246,hòa giải được
14247,có thể hòa giải
14250,mầm mập
14254,phi tác chiến
14255,không tác chiến
14263,mào đầu
14266,lành
14272,phất
14282,có kết quả quan trọng
14283,hệ trọng
14284,quan trọng
14291,lêu nghêu
14293,giấu kín
14298,có dụng ý
14313,thắng lợi
14316,giả
14320,đáng căm thù
14324,quản trị
14326,không gây ra
14327,không tạo thành
14331,thuần khiết
14333,liêm khiết
14338,không làm vui lòng
14339,không được yêu thích
14341,lặng
14345,lặng gió
14347,tỉnh táo
14358,gọn gàng
14359,có trật tự
14363,không nay đây mai đó
14369,có thật
14374,đúng sự thật
14378,không nghề nghiệp
14380,tha thứ được
14381,kém
14382,kém hơn
14389,xấu
14391,khoan thai
14394,nhẩn nha
14396,không sôi nổi
14401,gượng
14403,diễn
14411,nhơm nhở
14413,ít nói
14414,trầm lặng
14418,trông không ngon
14419,trông không hấp dẫn
14420,nhìn không ngon
14421,nhìn không hấp dẫn
14425,không giả mạo
14427,nôn nóng
14428,thiếu kiên nhẫn
14429,nôn
14436,có thể bị trừng phạt
14439,dang rộng
14440,mở rộng
14441,tục tằn
14443,không lịch sự
14445,không tao nhã
14448,bé thơ
14454,cải tạo
14455,được cải tạo
14456,được phục hồi
14458,không nguy cấp
14464,thiếu quyết tâm
14465,không có động lực
14467,tinh chế
14471,đã qua xử lí
14477,suy giảm
14479,không thể từ hóa
14490,chủ động
14494,cố tình
14501,hạ giá
14503,bớt giá
14510,cung kính
14512,động
14521,non trẻ
14527,đáng kính
14528,đáng kính mến
14531,trả
14533,ăn lương
14534,được thanh toán
14544,đúng
14547,khó tới được
14548,khó đạt được
14549,khó có được
14552,không phát triển
14562,sắp thôi việc
14568,sắp hết nhiệm kỳ
14577,bất thành văn
14580,miệng
14581,nói miệng
14591,khó phát âm
14597,nói trước
14605,tiêu chuẩn
14606,ở đây
14608,này
14612,trễ
14616,không đúng giờ
14619,không chắc sẽ xảy ra
14620,dâu đâu
14622,không cha không mẹ
14627,vô cảm
14628,không cảm nhận được
14631,không phân biệt
14635,lỏng
14640,không được thắt chặt
14642,không khuếch đại
14644,không nói khoác
14650,không có quyền tài phán
14651,ngoài
14652,tăng lên
14655,được nhấn
14656,được nhấn mạnh
14661,loại
14665,không tuyển chọn
14667,không được tuyển
14669,không nghẽn tắc
14671,không có tính kết hợp
14677,không có bạn bè
14679,được phép
14681,chấp nhận được
14683,bất khả xâm phạm
14685,còn hạn
14689,không thạo công việc nội trợ
14690,không màng đến việc gia đình
14699,tự thân
14700,không hòa bình
14703,không yên tĩnh
14705,không gây tử vong
14706,không gây ra tử vong
14708,thẳng
14709,không cuộn
14711,được tháo ra
14712,thân mật
14713,không kiểu cách
14729,đều đều
14731,khiếm nhã
14738,chỉnh tề
14739,chải chuốt
14740,xã hội
14741,mang tính xã hội
14742,mang tính chất xã hội
14746,trái đạo đức
14752,cẩn thận
14753,tỉnh táo
14754,cảnh giác
14755,suy yếu
14761,giống như da
14765,đồng dạng
14772,thuộc về khoa học
14779,hạt nhân nóng
14784,phản truyền thống
14789,thao láo
14791,riêng biệt
14792,dành riêng
14795,có mùi thơm
14796,có mùi đặc trưng
14798,phía trên
14809,mỗi giờ một lần
14810,theo giờ
14812,dữ dội
14813,to
14815,kịch liệt
14820,có thể lực
14822,mãnh liệt
14829,chầm chậm
14839,cập nhật
14843,dễ làm
14847,bất khuất
14852,bàng hệ
14853,không trực tiếp
14860,đầy sương mù
14863,lẳng lơ
14864,phóng đãng
14868,không được phối hợp
14870,mục
14873,hỏng
14874,thối
14875,rữa
14878,mục nát
14879,thối rữa
14882,không tên
14883,không biết tên
14887,khả nghi
14898,khinh khỉnh
14900,đệm
14901,có đệm
14902,được đệm
14904,có phần đệm
14910,không đảng phái
14918,không thay đổi
14919,không biến đổi
14926,mạo hiểm
14931,không sinh lợi
14933,the thé
14937,ghét
14938,không yêu
14942,không được ưa
14943,không được thích
14946,chắc
14951,có lẽ thật
14956,kém hơn
14963,vô hồn
14966,không hợp vệ sinh
14968,hại cho sức khỏe
14971,tàng ẩn
14972,ẩn tàng
14973,lẩn khuất
14974,khó nắm bắt
14980,nhiều nguyên âm
14992,không khoan nhượng
14995,kiệt sức
14996,mệt lử
14997,cằn cỗi
15000,ì
15002,thiếu hoạt động
15011,xác thực
15012,không phải giả mạo
15014,mũi tàu
15015,ở mũi tàu
15017,không có vết
15026,không có mặt
15033,không lọt qua được
15037,đúng ngữ pháp
15038,không đủ tiêu chuẩn
15040,không đạt yêu cầu
15043,không mục đích
15044,không có mục đích
15045,không nguyên bản
15046,không nguyên gốc
15047,khác
15049,không giống nhau
15052,không ngang bằng
15069,không thuộc
15082,không điển hình
15083,tính pháp lí
15084,do luật pháp quy định
15086,trọc
15088,trần truồng
15092,không láng
15094,quyết định
15096,mang tính quyết định
15099,sử dụng được
15102,tân tiến
15103,mơ ước
15104,ước mơ
15107,bị truy tìm
15111,hơi nóng
15112,phi kĩ thuật
15114,không thuộc kĩ thuật
15115,không có kỹ thuật
15116,không thuộc về kĩ thuật
15120,không có kiến thức kĩ thuật
15127,giây lát
15128,phút chốc
15129,chớp nhoáng
15132,tục
15139,nhu nhược
15143,lộng gió
15149,mới chớm nở
15151,hay
15153,ngọt ngào
15156,ấm áp
15160,tách riêng
15161,tách rời
15169,phì
15176,khó tiêu hóa
15183,âm thầm
15189,ưu tú
15190,vượt trội
15194,trác tuyệt
15196,dễ cảm động
15198,dễ bị xúc động
15204,đa dạng
15211,hay gắt gỏng
15215,thời thượng
15218,cơ bản
15223,có phẩm cách
15226,cắt sát
15234,lông bông
15235,lang thang
15236,không gốc gác
15237,không nguồn gốc
15238,gây ra
15246,ác
15251,nối liền
15258,thành đạt
15260,có thành tựu
15261,có thành quả
15269,không được phân tích
15271,chơm chởm
15275,bẩn thỉu
15278,có phép tắc
15279,có đạo lý
15282,nóng hừng hực
15307,rách tơi
15314,rét ngọt
15318,rối tinh rối mù
15322,rỗng hoác
15332,sáng lóe
15337,say bét nhè
15354,tan hoang
15364,thẳng rẵng
15368,thẳng hàng
15369,thẳng lối
15372,thâm quầng
15389,tiếc rẻ
15395,tít mù tắp
15402,to tướng
15448,trống hông hốc
15449,trống tuếch
15451,trống tuềnh trống toàng
15459,thiếu
15468,ướt mèm
15476,vang lừng
15493,vắng hoe
15495,vắng tanh
15496,vắng tanh vắng ngắt
15500,xa vời
15506,xanh lơ
15516,xanh om
15517,yếu xìu
15548,béo ú
15549,béo ụ
15565,cao dong dỏng
15570,cao vòi vọi
15594,chết tươi
15598,chín mõm mòm
15602,chín vàng
15626,cứng ngắc
15640,dài ngoằng ngoẵng
15645,dài nhẵng
15649,dài lê thê
15652,dày cộp
15656,đầy ặp
15659,đầy lùm
15662,đen giòn
15665,đen nghịt
15704,dở òm
15718,gầy tóp
15751,héo hắt
15762,im bẵng
15768,im thin thít
15777,khô không khốc
15784,lạ hoắc
15788,giá ngắt
15790,lanh toát
15791,lặng bặt
15793,lặng ngắt
15798,lờ tịt
15815,mập ú ù
15844,nặng è cổ
15847,ngắn tun hủn
15861,ngọt lự
15862,ngọt lịm
15866,nguội tanh nguội ngắt
15868,nhẵn thín
15871,nhặng xị
15885,nhọn hoăn hoắt
15888,non choét
15890,tinh mắt
15895,mồ hôi nhễ nhại
15896,yêu nước Việt Nam
15898,thâm quầng mắt
15900,ba chân bốn cẳng
15902,bé hơn
15911,đầu xuôi đuôi lọt
15915,đẹp tuyệt vời
15919,hướng Đông Nam
15920,phía Đông Nam
15923,ngấn lệ
15924,ế khách
15925,ế
15926,ế ẩm
15927,ế hàng
15928,vắng khách
15930,học trung bình
15933,học xuất sắc
15934,Học ưu tú
15938,học ngu
15944,không chợp mắt
15945,thức trắng
15950,tự thân
15954,nắn nót
15955,cẩn thận
15957,chăm chút
15961,ngoáy
15963,nhẹ hơn
15968,ở phía Tây Bắc
15969,về phía Tây Bắc
15970,thủy chung
15971,chung thủy
15972,chung tình
15973,tiểu học
15975,trong ngoài
15976,trong và ngoài
15983,gân guốc
15986,nôn nao
15988,mong chờ
15989,mong đợi
15990,nóng lòng
15994,ân cần
16002,bát ngát
16009,bất đắc dĩ
16012,bây bẩy
16023,bộp chộp
16026,cả thảy
16027,can chi
16028,canh cánh
16033,cẩn mật
16038,chanh chua
16040,chăm chắm
16042,chẳng
16046,chậm
16052,chí lý
16081,còn nữa
16082,cố tình
16084,cồng kềnh
16094,cuống
16117,đâu
16131,đứt
16137,gắt gao
16141,gấp rút
16155,gọn lỏn
16161,hai lòng
